 frequency       v(Aol_dB)       v(Aol_arg)     
 3.19853049e+08 -9.43546109e+00  8.26818539e+01 
 3.27228774e+08 -9.62969589e+00  8.24917235e+01 
 3.34774581e+08 -9.82375907e+00  8.22979049e+01 
 3.42494392e+08 -1.00176429e+01  8.21003122e+01 
 3.50392221e+08 -1.02113393e+01  8.18988586e+01 
 3.58472171e+08 -1.04048398e+01  8.16934561e+01 
 3.66738442e+08 -1.05981357e+01  8.14840161e+01 
 3.75195331e+08 -1.07912179e+01  8.12704489e+01 
 3.83847234e+08 -1.09840768e+01  8.10526641e+01 
 3.92698648e+08 -1.11767025e+01  8.08305703e+01 
 4.01754173e+08 -1.13690847e+01  8.06040755e+01 
 4.11018515e+08 -1.15612127e+01  8.03730868e+01 
 4.20496491e+08 -1.17530753e+01  8.01375109e+01 
 4.30193027e+08 -1.19446608e+01  7.98972536e+01 
 4.40113162e+08 -1.21359571e+01  7.96522203e+01 
 4.50262052e+08 -1.23269517e+01  7.94023158e+01 
 4.60644974e+08 -1.25176315e+01  7.91474445e+01 
 4.71267322e+08 -1.27079828e+01  7.88875106e+01 
 4.82134619e+08 -1.28979915e+01  7.86224180e+01 
 4.93252513e+08 -1.30876429e+01  7.83520703e+01 
 5.04626783e+08 -1.32769218e+01  7.80763712e+01 
 5.16263340e+08 -1.34658122e+01  7.77952245e+01 
 5.28168234e+08 -1.36542979e+01  7.75085341e+01 
 5.40347650e+08 -1.38423616e+01  7.72162042e+01 
 5.52807921e+08 -1.40299858e+01  7.69181395e+01 
 5.65555523e+08 -1.42171521e+01  7.66142454e+01 
 5.78597080e+08 -1.44038415e+01  7.63044279e+01 
 5.91939372e+08 -1.45900343e+01  7.59885940e+01 
 6.05589334e+08 -1.47757102e+01  7.56666518e+01 
 6.19554061e+08 -1.49608481e+01  7.53385107e+01 
 6.33840810e+08 -1.51454263e+01  7.50040817e+01 
 6.48457008e+08 -1.53294221e+01  7.46632772e+01 
 6.63410251e+08 -1.55128124e+01  7.43160119e+01 
 6.78708313e+08 -1.56955731e+01  7.39622024e+01 
 6.94359143e+08 -1.58776795e+01  7.36017679e+01 
 7.10370877e+08 -1.60591060e+01  7.32346301e+01 
 7.26751838e+08 -1.62398263e+01  7.28607137e+01 
 7.43510539e+08 -1.64198134e+01  7.24799467e+01 
 7.60655691e+08 -1.65990393e+01  7.20922605e+01 
 7.78196206e+08 -1.67774754e+01  7.16975904e+01 
 7.96141200e+08 -1.69550923e+01  7.12958756e+01 
 8.14500001e+08 -1.71318598e+01  7.08870601e+01 
 8.33282151e+08 -1.73077468e+01  7.04710923e+01 
 8.52497412e+08 -1.74827217e+01  7.00479260e+01 
 8.72155772e+08 -1.76567520e+01  6.96175204e+01 
 8.92267449e+08 -1.78298044e+01  6.91798404e+01 
 9.12842895e+08 -1.80018451e+01  6.87348572e+01 
 9.33892805e+08 -1.81728394e+01  6.82825486e+01 
 9.55428121e+08 -1.83427520e+01  6.78228991e+01 
 9.77460036e+08 -1.85115471e+01  6.73559009e+01 
 1.00000000e+09 -1.86791881e+01  6.68815534e+01 
 1.02305973e+09 -1.88456380e+01  6.63998644e+01 
 1.04665121e+09 -1.90108593e+01  6.59108500e+01 
 1.07078670e+09 -1.91748138e+01  6.54145350e+01 
 1.09547876e+09 -1.93374631e+01  6.49109534e+01 
 1.12074020e+09 -1.94987683e+01  6.44001488e+01 
 1.14658417e+09 -1.96586905e+01  6.38821745e+01 
 1.17302409e+09 -1.98171902e+01  6.33570938e+01 
 1.20007371e+09 -1.99742279e+01  6.28249806e+01 
 1.22774708e+09 -2.01297640e+01  6.22859195e+01 
 1.25605860e+09 -2.02837590e+01  6.17400060e+01 
 1.28502297e+09 -2.04361732e+01  6.11873468e+01 
 1.31465525e+09 -2.05869674e+01  6.06280601e+01 
 1.34497085e+09 -2.07361024e+01  6.00622754e+01 
 1.37598551e+09 -2.08835396e+01  5.94901340e+01 
 1.40771537e+09 -2.10292405e+01  5.89117892e+01 
 1.44017690e+09 -2.11731676e+01  5.83274058e+01 
 1.47338699e+09 -2.13152836e+01  5.77371604e+01 
 1.50736290e+09 -2.14555524e+01  5.71412417e+01 
 1.54212228e+09 -2.15939384e+01  5.65398498e+01 
 1.57768320e+09 -2.17304072e+01  5.59331965e+01 
 1.61406415e+09 -2.18649255e+01  5.53215048e+01 
 1.65128404e+09 -2.19974611e+01  5.47050092e+01 
 1.68936220e+09 -2.21279831e+01  5.40839545e+01 
 1.72831844e+09 -2.22564622e+01  5.34585963e+01 
 1.76817299e+09 -2.23828704e+01  5.28292002e+01 
 1.80894658e+09 -2.25071814e+01  5.21960415e+01 
 1.85066040e+09 -2.26293706e+01  5.15594045e+01 
 1.89333613e+09 -2.27494152e+01  5.09195820e+01 
 1.93699595e+09 -2.28672945e+01  5.02768748e+01 
 1.98166255e+09 -2.29829894e+01  4.96315911e+01 
 2.02735916e+09 -2.30964832e+01  4.89840456e+01 
 2.07410951e+09 -2.32077610e+01  4.83345587e+01 
 2.12193792e+09 -2.33168104e+01  4.76834562e+01 
 2.17086923e+09 -2.34236210e+01  4.70310679e+01 
 2.22092889e+09 -2.35281847e+01  4.63777273e+01 
 2.27214291e+09 -2.36304957e+01  4.57237703e+01 
 2.32453791e+09 -2.37305507e+01  4.50695347e+01 
 2.37814113e+09 -2.38283486e+01  4.44153593e+01 
 2.43298042e+09 -2.39238905e+01  4.37615824e+01 
 2.48908429e+09 -2.40171801e+01  4.31085420e+01 
 2.54648190e+09 -2.41082232e+01  4.24565740e+01 
 2.60520309e+09 -2.41970282e+01  4.18060118e+01 
 2.66527837e+09 -2.42836054e+01  4.11571851e+01 
 2.72673897e+09 -2.43679675e+01  4.05104197e+01 
 2.78961683e+09 -2.44501295e+01  3.98660360e+01 
 2.85394464e+09 -2.45301083e+01  3.92243485e+01 
 2.91975583e+09 -2.46079229e+01  3.85856655e+01 
 2.98708461e+09 -2.46835944e+01  3.79502876e+01 
 3.05596598e+09 -2.47571456e+01  3.73185075e+01 
 3.12643573e+09 -2.48286012e+01  3.66906097e+01 
 3.19853049e+09 -2.48979876e+01  3.60668693e+01 
 3.27228774e+09 -2.49653328e+01  3.54475518e+01 
 3.34774581e+09 -2.50306664e+01  3.48329129e+01 
 3.42494392e+09 -2.50940191e+01  3.42231976e+01 
 3.50392221e+09 -2.51554234e+01  3.36186402e+01 
 3.58472171e+09 -2.52149125e+01  3.30194639e+01 
 3.66738442e+09 -2.52725210e+01  3.24258807e+01 
 3.75195331e+09 -2.53282844e+01  3.18380908e+01 
 3.83847234e+09 -2.53822390e+01  3.12562832e+01 
 3.92698648e+09 -2.54344219e+01  3.06806347e+01 
 4.01754173e+09 -2.54848708e+01  3.01113105e+01 
 4.11018515e+09 -2.55336241e+01  2.95484643e+01 
 4.20496491e+09 -2.55807205e+01  2.89922377e+01 
 4.30193027e+09 -2.56261991e+01  2.84427610e+01 
 4.40113162e+09 -2.56700992e+01  2.79001527e+01 
 4.50262052e+09 -2.57124603e+01  2.73645204e+01 
 4.60644974e+09 -2.57533221e+01  2.68359601e+01 
 4.71267322e+09 -2.57927239e+01  2.63145574e+01 
 4.82134619e+09 -2.58307054e+01  2.58003869e+01 
 4.93252513e+09 -2.58673059e+01  2.52935131e+01 
 5.04626783e+09 -2.59025643e+01  2.47939903e+01 
 5.16263340e+09 -2.59365194e+01  2.43018632e+01 
 5.28168234e+09 -2.59692097e+01  2.38171670e+01 
 5.40347650e+09 -2.60006730e+01  2.33399278e+01 
 5.52807921e+09 -2.60309470e+01  2.28701632e+01 
 5.65555523e+09 -2.60600685e+01  2.24078824e+01 
 5.78597080e+09 -2.60880740e+01  2.19530867e+01 
 5.91939372e+09 -2.61149993e+01  2.15057695e+01 
 6.05589334e+09 -2.61408795e+01  2.10659175e+01 
 6.19554061e+09 -2.61657493e+01  2.06335103e+01 
 6.33840810e+09 -2.61896423e+01  2.02085209e+01 
 6.48457008e+09 -2.62125917e+01  1.97909166e+01 
 6.63410251e+09 -2.62346299e+01  1.93806585e+01 
 6.78708313e+09 -2.62557885e+01  1.89777028e+01 
 6.94359143e+09 -2.62760983e+01  1.85820003e+01 
 7.10370877e+09 -2.62955894e+01  1.81934975e+01 
 7.26751838e+09 -2.63142911e+01  1.78121362e+01 
 7.43510539e+09 -2.63322319e+01  1.74378543e+01 
 7.60655691e+09 -2.63494397e+01  1.70705861e+01 
 7.78196206e+09 -2.63659413e+01  1.67102625e+01 
 7.96141200e+09 -2.63817628e+01  1.63568110e+01 
 8.14500001e+09 -2.63969298e+01  1.60101567e+01 
 8.33282151e+09 -2.64114667e+01  1.56702219e+01 
 8.52497412e+09 -2.64253975e+01  1.53369265e+01 
 8.72155772e+09 -2.64387453e+01  1.50101885e+01 
 8.92267449e+09 -2.64515324e+01  1.46899241e+01 
 9.12842895e+09 -2.64637804e+01  1.43760478e+01 
 9.33892805e+09 -2.64755103e+01  1.40684728e+01 
 9.55428121e+09 -2.64867422e+01  1.37671110e+01 
 9.77460036e+09 -2.64974955e+01  1.34718734e+01 
 1.00000000e+10 -2.65077892e+01  1.31826701e+01 
